Date,SKU,Warehouse,OnHand,Receipts,Shipments,Demand
2025-06-11,S025,OTT-DC2,286,0,12,10
2025-06-12,S025,OTT-DC2,278,0,8,6
2025-06-13,S025,OTT-DC2,273,0,5,5
2025-06-14,S025,OTT-DC2,267,0,6,6
2025-06-15,S025,OTT-DC2,304,39,2,1
2025-06-16,S025,OTT-DC2,296,0,8,8
2025-06-17,S025,OTT-DC2,288,0,8,7
2025-06-18,S025,OTT-DC2,280,0,8,7
2025-06-19,S025,OTT-DC2,271,0,9,9
2025-06-20,S025,OTT-DC2,264,0,7,7
2025-06-21,S025,OTT-DC2,257,0,7,7
2025-06-22,S025,OTT-DC2,252,0,5,4
2025-06-23,S025,OTT-DC2,248,0,4,4
2025-06-24,S025,OTT-DC2,267,26,7,5
2025-06-25,S025,OTT-DC2,260,0,7,6
2025-06-26,S025,OTT-DC2,253,0,7,7
2025-06-27,S025,OTT-DC2,245,0,8,6
2025-06-28,S025,OTT-DC2,242,0,3,3
2025-06-29,S025,OTT-DC2,233,0,9,8
2025-05-01,S026,OTT-DC2,62,0,9,8
2025-05-02,S026,OTT-DC2,59,0,3,1
2025-05-03,S026,OTT-DC2,50,0,9,7
2025-05-04,S026,OTT-DC2,40,0,10,9
2025-05-05,S026,OTT-DC2,40,0,0,0
2025-05-06,S026,OTT-DC2,37,0,3,2
2025-05-07,S026,OTT-DC2,30,0,7,7
2025-05-08,S026,OTT-DC2,102,72,0,0
2025-05-09,S026,OTT-DC2,96,0,6,6
2025-05-10,S026,OTT-DC2,87,0,9,7
2025-05-11,S026,OTT-DC2,83,0,4,4
2025-05-12,S026,OTT-DC2,76,0,7,5
2025-05-13,S026,OTT-DC2,166,97,7,6
2025-05-14,S026,OTT-DC2,156,0,10,9
2025-05-15,S026,OTT-DC2,152,0,4,4
2025-05-16,S026,OTT-DC2,145,0,7,7
2025-05-17,S026,OTT-DC2,139,0,6,6
2025-05-18,S026,OTT-DC2,135,0,4,2
2025-05-19,S026,OTT-DC2,124,0,11,11
2025-05-20,S026,OTT-DC2,119,0,5,5
2025-05-21,S026,OTT-DC2,168,52,3,3
2025-05-22,S026,OTT-DC2,162,0,6,4
2025-05-23,S026,OTT-DC2,149,0,13,11
2025-05-24,S026,OTT-DC2,138,0,11,10
2025-05-25,S026,OTT-DC2,133,0,5,3
2025-05-26,S026,OTT-DC2,221,96,8,8
2025-05-27,S026,OTT-DC2,216,0,5,4
2025-05-28,S026,OTT-DC2,205,0,11,9
2025-05-29,S026,OTT-DC2,201,0,4,3
2025-05-30,S026,OTT-DC2,196,0,5,5
2025-05-31,S026,OTT-DC2,188,0,8,6
2025-06-01,S026,OTT-DC2,184,0,4,3
2025-06-02,S026,OTT-DC2,177,0,7,5
2025-06-03,S026,OTT-DC2,291,119,5,5
2025-06-04,S026,OTT-DC2,284,0,7,6
2025-06-05,S026,OTT-DC2,279,0,5,3
2025-06-06,S026,OTT-DC2,267,0,12,11
2025-06-07,S026,OTT-DC2,260,0,7,6
2025-06-08,S026,OTT-DC2,252,0,8,7
2025-06-09,S026,OTT-DC2,310,60,2,2
2025-06-10,S026,OTT-DC2,305,0,5,3
2025-06-11,S026,OTT-DC2,300,0,5,5
2025-06-12,S026,OTT-DC2,296,0,4,4
2025-06-13,S026,OTT-DC2,288,0,8,8
2025-06-14,S026,OTT-DC2,284,0,4,4
2025-06-15,S026,OTT-DC2,280,0,4,2
2025-06-16,S026,OTT-DC2,348,78,10,9
2025-06-17,S026,OTT-DC2,346,0,2,2
2025-06-18,S026,OTT-DC2,345,0,1,0
2025-06-19,S026,OTT-DC2,338,0,7,7
2025-06-20,S026,OTT-DC2,334,0,4,3
2025-06-21,S026,OTT-DC2,330,0,4,3
2025-06-22,S026,OTT-DC2,325,0,5,4
2025-06-23,S026,OTT-DC2,320,0,5,5
2025-06-24,S026,OTT-DC2,310,0,10,9
2025-06-25,S026,OTT-DC2,335,39,14,12
2025-06-26,S026,OTT-DC2,326,0,9,8
2025-06-27,S026,OTT-DC2,318,0,8,8
2025-06-28,S026,OTT-DC2,312,0,6,6
2025-06-29,S026,OTT-DC2,302,0,10,9
2025-05-01,S027,OTT-DC2,69,0,4,4
2025-05-02,S027,OTT-DC2,64,0,5,5
2025-05-03,S027,OTT-DC2,61,0,3,1
2025-05-04,S027,OTT-DC2,51,0,10,8
2025-05-05,S027,OTT-DC2,45,0,6,4
2025-05-06,S027,OTT-DC2,41,0,4,4
2025-05-07,S027,OTT-DC2,39,0,2,0
2025-05-08,S027,OTT-DC2,37,0,2,2
2025-05-09,S027,OTT-DC2,30,0,7,5
2025-05-10,S027,OTT-DC2,124,101,7,7
2025-05-11,S027,OTT-DC2,115,0,9,7
2025-05-12,S027,OTT-DC2,109,0,6,6
2025-05-13,S027,OTT-DC2,107,0,2,1
2025-05-14,S027,OTT-DC2,104,0,3,1
2025-05-15,S027,OTT-DC2,99,0,5,4
2025-05-16,S027,OTT-DC2,96,0,3,3
2025-05-17,S027,OTT-DC2,90,0,6,6
2025-05-18,S027,OTT-DC2,79,0,11,9
2025-05-19,S027,OTT-DC2,73,0,6,6
2025-05-20,S027,OTT-DC2,68,0,5,5
2025-05-21,S027,OTT-DC2,110,51,9,9
2025-05-22,S027,OTT-DC2,101,0,9,7
2025-05-23,S027,OTT-DC2,92,0,9,7
2025-05-24,S027,OTT-DC2,82,0,10,8
2025-05-25,S027,OTT-DC2,77,0,5,3
2025-05-26,S027,OTT-DC2,68,0,9,7
2025-05-27,S027,OTT-DC2,65,0,3,2
2025-05-28,S027,OTT-DC2,144,83,4,4
2025-05-29,S027,OTT-DC2,141,0,3,2
2025-05-30,S027,OTT-DC2,133,0,8,7
2025-05-31,S027,OTT-DC2,127,0,6,6
2025-06-01,S027,OTT-DC2,120,0,7,6
2025-06-02,S027,OTT-DC2,115,0,5,4
2025-06-03,S027,OTT-DC2,101,0,14,13
2025-06-04,S027,OTT-DC2,91,0,10,9
2025-06-05,S027,OTT-DC2,93,8,6,4
2025-06-06,S027,OTT-DC2,83,0,10,8
2025-06-07,S027,OTT-DC2,81,0,2,1
2025-06-08,S027,OTT-DC2,77,0,4,2
2025-06-09,S027,OTT-DC2,71,0,6,5
2025-06-10,S027,OTT-DC2,61,0,10,8
2025-06-11,S027,OTT-DC2,52,0,9,8
2025-06-12,S027,OTT-DC2,45,0,7,7
2025-06-13,S027,OTT-DC2,44,0,1,0
2025-06-14,S027,OTT-DC2,119,79,4,2
2025-06-15,S027,OTT-DC2,108,0,11,11
2025-06-16,S027,OTT-DC2,101,0,7,5
2025-06-17,S027,OTT-DC2,99,0,2,0
2025-06-18,S027,OTT-DC2,89,0,10,8
2025-06-19,S027,OTT-DC2,73,0,16,14
2025-06-20,S027,OTT-DC2,70,0,3,3
2025-06-21,S027,OTT-DC2,61,0,9,8
2025-06-22,S027,OTT-DC2,59,0,2,2
2025-06-23,S027,OTT-DC2,49,0,10,8
2025-06-24,S027,OTT-DC2,144,100,5,5
2025-06-25,S027,OTT-DC2,139,0,5,5
2025-06-26,S027,OTT-DC2,137,0,2,2
2025-06-27,S027,OTT-DC2,131,0,6,6
2025-06-28,S027,OTT-DC2,130,0,1,0
2025-06-29,S027,OTT-DC2,125,0,5,5
2025-05-01,S028,OTT-DC2,91,0,6,5
2025-05-02,S028,OTT-DC2,80,0,11,11
2025-05-03,S028,OTT-DC2,72,0,8,6
2025-05-04,S028,OTT-DC2,66,0,6,5
2025-05-05,S028,OTT-DC2,64,0,2,0
2025-05-06,S028,OTT-DC2,59,0,5,4
2025-05-07,S028,OTT-DC2,55,0,4,4
2025-05-08,S028,OTT-DC2,49,0,6,6
2025-05-09,S028,OTT-DC2,39,0,10,9
2025-05-10,S028,OTT-DC2,152,123,10,10
2025-05-11,S028,OTT-DC2,148,0,4,2
2025-05-12,S028,OTT-DC2,140,0,8,7
2025-05-13,S028,OTT-DC2,137,0,3,3
2025-05-14,S028,OTT-DC2,131,0,6,5
2025-05-15,S028,OTT-DC2,122,0,9,7
2025-05-16,S028,OTT-DC2,119,0,3,2
2025-05-17,S028,OTT-DC2,113,0,6,6
2025-05-18,S028,OTT-DC2,106,0,7,5
2025-05-19,S028,OTT-DC2,205,103,4,3
2025-05-20,S028,OTT-DC2,202,0,3,2
2025-05-21,S028,OTT-DC2,201,0,1,0
2025-05-22,S028,OTT-DC2,198,0,3,3
2025-05-23,S028,OTT-DC2,193,0,5,5
2025-05-24,S028,OTT-DC2,187,0,6,6
2025-05-25,S028,OTT-DC2,181,0,6,5
2025-05-26,S028,OTT-DC2,263,84,2,0
2025-05-27,S028,OTT-DC2,261,0,2,2
2025-05-28,S028,OTT-DC2,252,0,9,8
2025-05-29,S028,OTT-DC2,245,0,7,6
2025-05-30,S028,OTT-DC2,243,0,2,0
2025-05-31,S028,OTT-DC2,238,0,5,3
2025-06-01,S028,OTT-DC2,230,0,8,8
2025-06-02,S028,OTT-DC2,222,0,8,7
2025-06-03,S028,OTT-DC2,320,99,1,0
2025-06-04,S028,OTT-DC2,315,0,5,4
2025-06-05,S028,OTT-DC2,309,0,6,6
2025-06-06,S028,OTT-DC2,309,0,0,0
2025-06-07,S028,OTT-DC2,304,0,5,3
2025-06-08,S028,OTT-DC2,293,0,11,9
2025-06-09,S028,OTT-DC2,287,0,6,4
2025-06-10,S028,OTT-DC2,275,0,12,10
2025-06-11,S028,OTT-DC2,271,0,4,3
2025-06-12,S028,OTT-DC2,266,0,5,5
2025-06-13,S028,OTT-DC2,261,0,5,4
2025-06-14,S028,OTT-DC2,308,53,6,4
2025-06-15,S028,OTT-DC2,302,0,6,6
2025-06-16,S028,OTT-DC2,302,0,0,0
2025-06-17,S028,OTT-DC2,300,0,2,0
2025-06-18,S028,OTT-DC2,297,0,3,1
2025-06-19,S028,OTT-DC2,290,0,7,5
2025-06-20,S028,OTT-DC2,346,63,7,5
2025-06-21,S028,OTT-DC2,340,0,6,5
2025-06-22,S028,OTT-DC2,332,0,8,8
2025-06-23,S028,OTT-DC2,325,0,7,5
2025-06-24,S028,OTT-DC2,324,0,1,0
2025-06-25,S028,OTT-DC2,317,0,7,5
2025-06-26,S028,OTT-DC2,313,0,4,3
2025-06-27,S028,OTT-DC2,446,140,7,6
2025-06-28,S028,OTT-DC2,441,0,5,5
2025-06-29,S028,OTT-DC2,430,0,11,9
2025-05-01,S029,OTT-DC2,156,0,10,8
2025-05-02,S029,OTT-DC2,151,0,5,4
2025-05-03,S029,OTT-DC2,144,0,7,5
2025-05-04,S029,OTT-DC2,137,0,7,7
2025-05-05,S029,OTT-DC2,135,0,2,0
2025-05-06,S029,OTT-DC2,231,102,6,4
2025-05-07,S029,OTT-DC2,231,0,0,0
2025-05-08,S029,OTT-DC2,224,0,7,6
2025-05-09,S029,OTT-DC2,217,0,7,7
2025-05-10,S029,OTT-DC2,206,0,11,10
2025-05-11,S029,OTT-DC2,199,0,7,7
2025-05-12,S029,OTT-DC2,189,0,10,9
2025-05-13,S029,OTT-DC2,260,85,14,12
2025-05-14,S029,OTT-DC2,253,0,7,6
2025-05-15,S029,OTT-DC2,245,0,8,6
2025-05-16,S029,OTT-DC2,241,0,4,3
2025-05-17,S029,OTT-DC2,232,0,9,9
2025-05-18,S029,OTT-DC2,231,0,1,1
2025-05-19,S029,OTT-DC2,226,0,5,5
2025-05-20,S029,OTT-DC2,299,82,9,7
2025-05-21,S029,OTT-DC2,287,0,12,10
2025-05-22,S029,OTT-DC2,276,0,11,10
2025-05-23,S029,OTT-DC2,270,0,6,6
2025-05-24,S029,OTT-DC2,261,0,9,8
2025-05-25,S029,OTT-DC2,255,0,6,4
2025-05-26,S029,OTT-DC2,250,0,5,5
2025-05-27,S029,OTT-DC2,248,0,2,1
2025-05-28,S029,OTT-DC2,243,0,5,4
2025-05-29,S029,OTT-DC2,237,0,6,5
2025-05-30,S029,OTT-DC2,286,58,9,9
2025-05-31,S029,OTT-DC2,283,0,3,3
2025-06-01,S029,OTT-DC2,278,0,5,4
2025-06-02,S029,OTT-DC2,273,0,5,5
2025-06-03,S029,OTT-DC2,267,0,6,6
2025-06-04,S029,OTT-DC2,264,0,3,2
2025-06-05,S029,OTT-DC2,254,0,10,8
2025-06-06,S029,OTT-DC2,249,0,5,3
2025-06-07,S029,OTT-DC2,241,0,8,6
2025-06-08,S029,OTT-DC2,234,0,7,5
2025-06-09,S029,OTT-DC2,320,93,7,5
2025-06-10,S029,OTT-DC2,316,0,4,4
2025-06-11,S029,OTT-DC2,307,0,9,7
2025-06-12,S029,OTT-DC2,303,0,4,4
2025-06-13,S029,OTT-DC2,294,0,9,7
2025-06-14,S029,OTT-DC2,290,0,4,4
2025-06-15,S029,OTT-DC2,367,84,7,6
2025-06-16,S029,OTT-DC2,354,0,13,11
2025-06-17,S029,OTT-DC2,349,0,5,5
2025-06-18,S029,OTT-DC2,346,0,3,2
2025-06-19,S029,OTT-DC2,340,0,6,4
2025-06-20,S029,OTT-DC2,415,81,6,4
2025-06-21,S029,OTT-DC2,412,0,3,2
2025-06-22,S029,OTT-DC2,412,0,0,0
2025-06-23,S029,OTT-DC2,410,0,2,0
2025-06-24,S029,OTT-DC2,401,0,9,8
2025-06-25,S029,OTT-DC2,508,112,5,5
2025-06-26,S029,OTT-DC2,496,0,12,10
2025-06-27,S029,OTT-DC2,495,0,1,0
2025-06-28,S029,OTT-DC2,488,0,7,5
2025-06-29,S029,OTT-DC2,480,0,8,7
2025-05-01,S030,OTT-DC2,43,0,8,6
2025-05-02,S030,OTT-DC2,38,0,5,5
2025-05-03,S030,OTT-DC2,25,0,13,13
2025-05-04,S030,OTT-DC2,15,0,10,9
2025-05-05,S030,OTT-DC2,5,0,10,8
2025-05-06,S030,OTT-DC2,0,0,5,4
2025-05-07,S030,OTT-DC2,0,0,0,9
2025-05-08,S030,OTT-DC2,39,39,0,7
2025-05-09,S030,OTT-DC2,32,0,7,6
2025-05-10,S030,OTT-DC2,23,0,9,7
2025-05-11,S030,OTT-DC2,18,0,5,4
2025-05-12,S030,OTT-DC2,13,0,5,5
2025-05-13,S030,OTT-DC2,9,0,4,4
2025-05-14,S030,OTT-DC2,1,0,8,8
2025-05-15,S030,OTT-DC2,69,69,1,3
2025-05-16,S030,OTT-DC2,60,0,9,8
2025-05-17,S030,OTT-DC2,59,0,1,0
2025-05-18,S030,OTT-DC2,53,0,6,4
2025-05-19,S030,OTT-DC2,46,0,7,6
2025-05-20,S030,OTT-DC2,39,0,7,5
2025-05-21,S030,OTT-DC2,33,0,6,5
2025-05-22,S030,OTT-DC2,26,0,7,6
2025-05-23,S030,OTT-DC2,144,125,7,6
2025-05-24,S030,OTT-DC2,139,0,5,4
2025-05-25,S030,OTT-DC2,139,0,0,0
2025-05-26,S030,OTT-DC2,133,0,6,4
2025-05-27,S030,OTT-DC2,126,0,7,5
2025-05-28,S030,OTT-DC2,119,0,7,7
2025-05-29,S030,OTT-DC2,114,0,5,4
2025-05-30,S030,OTT-DC2,106,0,8,7
2025-05-31,S030,OTT-DC2,95,0,11,10
2025-06-01,S030,OTT-DC2,87,0,8,6
2025-06-02,S030,OTT-DC2,151,65,1,0
2025-06-03,S030,OTT-DC2,147,0,4,3
2025-06-04,S030,OTT-DC2,143,0,4,3
2025-06-05,S030,OTT-DC2,135,0,8,6
2025-06-06,S030,OTT-DC2,130,0,5,3
2025-06-07,S030,OTT-DC2,123,0,7,5
2025-06-08,S030,OTT-DC2,115,0,8,6
2025-06-09,S030,OTT-DC2,217,110,8,7
2025-06-10,S030,OTT-DC2,212,0,5,3
2025-06-11,S030,OTT-DC2,204,0,8,7
2025-06-12,S030,OTT-DC2,195,0,9,8
2025-06-13,S030,OTT-DC2,188,0,7,5
2025-06-14,S030,OTT-DC2,179,0,9,8
2025-06-15,S030,OTT-DC2,169,0,10,10
2025-06-16,S030,OTT-DC2,161,0,8,6
2025-06-17,S030,OTT-DC2,159,0,2,0
2025-06-18,S030,OTT-DC2,209,52,2,1
2025-06-19,S030,OTT-DC2,205,0,4,2
2025-06-20,S030,OTT-DC2,199,0,6,4
2025-06-21,S030,OTT-DC2,188,0,11,9
2025-06-22,S030,OTT-DC2,184,0,4,4
2025-06-23,S030,OTT-DC2,176,0,8,6
2025-06-24,S030,OTT-DC2,166,0,10,8
2025-06-25,S030,OTT-DC2,196,37,7,5
2025-06-26,S030,OTT-DC2,189,0,7,5
2025-06-27,S030,OTT-DC2,186,0,3,3
2025-06-28,S030,OTT-DC2,176,0,10,9
2025-06-29,S030,OTT-DC2,171,0,5,3
2025-05-01,S031,OTT-DC2,129,0,13,11
2025-05-02,S031,OTT-DC2,119,0,10,9
2025-05-03,S031,OTT-DC2,117,0,2,2
2025-05-04,S031,OTT-DC2,112,0,5,3
2025-05-05,S031,OTT-DC2,106,0,6,6
2025-05-06,S031,OTT-DC2,102,0,4,4
2025-05-07,S031,OTT-DC2,96,0,6,4
2025-05-08,S031,OTT-DC2,89,0,7,5
2025-05-09,S031,OTT-DC2,78,0,11,9
2025-05-10,S031,OTT-DC2,183,114,9,7
2025-05-11,S031,OTT-DC2,179,0,4,4
2025-05-12,S031,OTT-DC2,174,0,5,3
2025-05-13,S031,OTT-DC2,168,0,6,5
2025-05-14,S031,OTT-DC2,168,0,0,0
2025-05-15,S031,OTT-DC2,163,0,5,5
2025-05-16,S031,OTT-DC2,263,107,7,5
2025-05-17,S031,OTT-DC2,255,0,8,6
2025-05-18,S031,OTT-DC2,248,0,7,7
2025-05-19,S031,OTT-DC2,244,0,4,4
2025-05-20,S031,OTT-DC2,234,0,10,10
2025-05-21,S031,OTT-DC2,230,0,4,2
2025-05-22,S031,OTT-DC2,221,0,9,7
2025-05-23,S031,OTT-DC2,351,133,3,3
2025-05-24,S031,OTT-DC2,345,0,6,4
2025-05-25,S031,OTT-DC2,341,0,4,3
2025-05-26,S031,OTT-DC2,335,0,6,5
2025-05-27,S031,OTT-DC2,325,0,10,9
2025-05-28,S031,OTT-DC2,323,0,2,0
2025-05-29,S031,OTT-DC2,315,0,8,7
2025-05-30,S031,OTT-DC2,394,86,7,6
2025-05-31,S031,OTT-DC2,384,0,10,8
2025-06-01,S031,OTT-DC2,377,0,7,5
2025-06-02,S031,OTT-DC2,371,0,6,4
2025-06-03,S031,OTT-DC2,365,0,6,5
2025-06-04,S031,OTT-DC2,353,0,12,11
2025-06-05,S031,OTT-DC2,346,0,7,5
2025-06-06,S031,OTT-DC2,395,55,6,5
2025-06-07,S031,OTT-DC2,393,0,2,1
2025-06-08,S031,OTT-DC2,382,0,11,9
2025-06-09,S031,OTT-DC2,376,0,6,4
2025-06-10,S031,OTT-DC2,363,0,13,12
2025-06-11,S031,OTT-DC2,356,0,7,7
2025-06-12,S031,OTT-DC2,345,0,11,9
2025-06-13,S031,OTT-DC2,341,0,4,2
2025-06-14,S031,OTT-DC2,337,0,4,3
2025-06-15,S031,OTT-DC2,326,0,11,11
2025-06-16,S031,OTT-DC2,321,0,5,3
2025-06-17,S031,OTT-DC2,408,95,8,7
2025-06-18,S031,OTT-DC2,404,0,4,3
2025-06-19,S031,OTT-DC2,396,0,8,6
2025-06-20,S031,OTT-DC2,385,0,11,9
2025-06-21,S031,OTT-DC2,379,0,6,5
2025-06-22,S031,OTT-DC2,375,0,4,2
2025-06-23,S031,OTT-DC2,369,0,6,6
2025-06-24,S031,OTT-DC2,359,0,10,9
2025-06-25,S031,OTT-DC2,351,0,8,6
2025-06-26,S031,OTT-DC2,350,0,1,1
2025-06-27,S031,OTT-DC2,421,81,10,9
2025-06-28,S031,OTT-DC2,418,0,3,2
2025-06-29,S031,OTT-DC2,407,0,11,9
2025-05-01,S032,OTT-DC2,157,0,6,4
2025-05-02,S032,OTT-DC2,150,0,7,6
2025-05-03,S032,OTT-DC2,144,0,6,5
2025-05-04,S032,OTT-DC2,139,0,5,4
2025-05-05,S032,OTT-DC2,129,0,10,9
2025-05-06,S032,OTT-DC2,125,0,4,3
2025-05-07,S032,OTT-DC2,117,0,8,7
2025-05-08,S032,OTT-DC2,193,87,11,10
2025-05-09,S032,OTT-DC2,182,0,11,10
2025-05-10,S032,OTT-DC2,172,0,10,9
2025-05-11,S032,OTT-DC2,170,0,2,0
2025-05-12,S032,OTT-DC2,163,0,7,6
2025-05-13,S032,OTT-DC2,244,86,5,5
2025-05-14,S032,OTT-DC2,237,0,7,5
2025-05-15,S032,OTT-DC2,226,0,11,10
2025-05-16,S032,OTT-DC2,219,0,7,7
2025-05-17,S032,OTT-DC2,211,0,8,7
2025-05-18,S032,OTT-DC2,200,0,11,9
2025-05-19,S032,OTT-DC2,194,0,6,5
2025-05-20,S032,OTT-DC2,188,0,6,6
2025-05-21,S032,OTT-DC2,175,0,13,11
2025-05-22,S032,OTT-DC2,169,0,6,4
2025-05-23,S032,OTT-DC2,251,95,13,12
2025-05-24,S032,OTT-DC2,240,0,11,11
2025-05-25,S032,OTT-DC2,232,0,8,6
2025-05-26,S032,OTT-DC2,225,0,7,5
2025-05-27,S032,OTT-DC2,222,0,3,3
2025-05-28,S032,OTT-DC2,278,61,5,5
2025-05-29,S032,OTT-DC2,269,0,9,7
2025-05-30,S032,OTT-DC2,268,0,1,1
2025-05-31,S032,OTT-DC2,261,0,7,6
2025-06-01,S032,OTT-DC2,253,0,8,8
2025-06-02,S032,OTT-DC2,246,0,7,7
2025-06-03,S032,OTT-DC2,236,0,10,8
2025-06-04,S032,OTT-DC2,221,0,15,14
2025-06-05,S032,OTT-DC2,220,0,1,0
2025-06-06,S032,OTT-DC2,312,92,0,0
2025-06-07,S032,OTT-DC2,303,0,9,8
2025-06-08,S032,OTT-DC2,298,0,5,5
2025-06-09,S032,OTT-DC2,292,0,6,4
2025-06-10,S032,OTT-DC2,287,0,5,5
2025-06-11,S032,OTT-DC2,282,0,5,4
2025-06-12,S032,OTT-DC2,277,0,5,5
2025-06-13,S032,OTT-DC2,377,107,7,5
2025-06-14,S032,OTT-DC2,373,0,4,2
2025-06-15,S032,OTT-DC2,365,0,8,7
2025-06-16,S032,OTT-DC2,360,0,5,3
2025-06-17,S032,OTT-DC2,347,0,13,11
2025-06-18,S032,OTT-DC2,343,0,4,4
2025-06-19,S032,OTT-DC2,342,0,1,0
2025-06-20,S032,OTT-DC2,331,0,11,9
2025-06-21,S032,OTT-DC2,323,0,8,8
2025-06-22,S032,OTT-DC2,319,0,4,3
2025-06-23,S032,OTT-DC2,314,0,5,3
2025-06-24,S032,OTT-DC2,386,77,5,5
2025-06-25,S032,OTT-DC2,381,0,5,4
2025-06-26,S032,OTT-DC2,371,0,10,10
2025-06-27,S032,OTT-DC2,365,0,6,5
2025-06-28,S032,OTT-DC2,359,0,6,4
2025-06-29,S032,OTT-DC2,352,0,7,6
2025-05-01,S033,OTT-DC2,59,0,3,2
2025-05-02,S033,OTT-DC2,50,0,9,8
2025-05-03,S033,OTT-DC2,41,0,9,8
2025-05-04,S033,OTT-DC2,37,0,4,4
2025-05-05,S033,OTT-DC2,27,0,10,8
2025-05-06,S033,OTT-DC2,22,0,5,3
2025-05-07,S033,OTT-DC2,20,0,2,2
2025-05-08,S033,OTT-DC2,84,73,9,7
2025-05-09,S033,OTT-DC2,77,0,7,6
2025-05-10,S033,OTT-DC2,76,0,1,1
2025-05-11,S033,OTT-DC2,69,0,7,7
2025-05-12,S033,OTT-DC2,62,0,7,6
2025-05-13,S033,OTT-DC2,53,0,9,7
2025-05-14,S033,OTT-DC2,49,0,4,2
2025-05-15,S033,OTT-DC2,44,0,5,5
2025-05-16,S033,OTT-DC2,38,0,6,6
2025-05-17,S033,OTT-DC2,36,0,2,2
2025-05-18,S033,OTT-DC2,35,0,1,1
2025-05-19,S033,OTT-DC2,96,68,7,6
2025-05-20,S033,OTT-DC2,93,0,3,3
2025-05-21,S033,OTT-DC2,85,0,8,7
2025-05-22,S033,OTT-DC2,79,0,6,4
2025-05-23,S033,OTT-DC2,67,0,12,10
2025-05-24,S033,OTT-DC2,60,0,7,7
2025-05-25,S033,OTT-DC2,50,0,10,10
2025-05-26,S033,OTT-DC2,41,0,9,7
2025-05-27,S033,OTT-DC2,35,0,6,5
2025-05-28,S033,OTT-DC2,27,0,8,6
2025-05-29,S033,OTT-DC2,16,0,11,9
2025-05-30,S033,OTT-DC2,115,101,2,0
2025-05-31,S033,OTT-DC2,109,0,6,5
2025-06-01,S033,OTT-DC2,102,0,7,7
2025-06-02,S033,OTT-DC2,98,0,4,3
2025-06-03,S033,OTT-DC2,94,0,4,2
2025-06-04,S033,OTT-DC2,87,0,7,5
2025-06-05,S033,OTT-DC2,171,87,3,3
2025-06-06,S033,OTT-DC2,160,0,11,9
2025-06-07,S033,OTT-DC2,160,0,0,0
2025-06-08,S033,OTT-DC2,159,0,1,1
2025-06-09,S033,OTT-DC2,153,0,6,5
2025-06-10,S033,OTT-DC2,149,0,4,4
2025-06-11,S033,OTT-DC2,137,0,12,10
2025-06-12,S033,OTT-DC2,125,0,12,11
2025-06-13,S033,OTT-DC2,118,0,7,7
2025-06-14,S033,OTT-DC2,108,0,10,8
2025-06-15,S033,OTT-DC2,151,56,13,13
2025-06-16,S033,OTT-DC2,148,0,3,3
2025-06-17,S033,OTT-DC2,139,0,9,8
2025-06-18,S033,OTT-DC2,134,0,5,4
2025-06-19,S033,OTT-DC2,122,0,12,10
2025-06-20,S033,OTT-DC2,115,0,7,7
2025-06-21,S033,OTT-DC2,108,0,7,5
2025-06-22,S033,OTT-DC2,99,0,9,7
2025-06-23,S033,OTT-DC2,93,0,6,4
2025-06-24,S033,OTT-DC2,88,0,5,5
2025-06-25,S033,OTT-DC2,178,99,9,7
2025-06-26,S033,OTT-DC2,169,0,9,7
2025-06-27,S033,OTT-DC2,158,0,11,10
2025-06-28,S033,OTT-DC2,150,0,8,8
2025-06-29,S033,OTT-DC2,140,0,10,10
2025-05-01,S034,OTT-DC2,71,0,9,7
2025-05-02,S034,OTT-DC2,63,0,8,8
2025-05-03,S034,OTT-DC2,60,0,3,2
2025-05-04,S034,OTT-DC2,57,0,3,2
2025-05-05,S034,OTT-DC2,51,0,6,5
2025-05-06,S034,OTT-DC2,49,0,2,1
2025-05-07,S034,OTT-DC2,42,0,7,6
2025-05-08,S034,OTT-DC2,33,0,9,9
2025-05-09,S034,OTT-DC2,83,62,12,12
2025-05-10,S034,OTT-DC2,76,0,7,6
2025-05-11,S034,OTT-DC2,70,0,6,5
2025-05-12,S034,OTT-DC2,64,0,6,4
2025-05-13,S034,OTT-DC2,59,0,5,5
2025-05-14,S034,OTT-DC2,50,0,9,7
2025-05-15,S034,OTT-DC2,37,0,13,11
2025-05-16,S034,OTT-DC2,30,0,7,7
2025-05-17,S034,OTT-DC2,25,0,5,5
2025-05-18,S034,OTT-DC2,20,0,5,4
2025-05-19,S034,OTT-DC2,71,54,3,3
2025-05-20,S034,OTT-DC2,63,0,8,7
2025-05-21,S034,OTT-DC2,57,0,6,4
2025-05-22,S034,OTT-DC2,55,0,2,0
2025-05-23,S034,OTT-DC2,47,0,8,6
2025-05-24,S034,OTT-DC2,41,0,6,5
2025-05-25,S034,OTT-DC2,41,0,0,0
2025-05-26,S034,OTT-DC2,32,0,9,9
2025-05-27,S034,OTT-DC2,25,0,7,6
2025-05-28,S034,OTT-DC2,12,0,13,13
2025-05-29,S034,OTT-DC2,9,0,3,2
2025-05-30,S034,OTT-DC2,61,54,2,2
2025-05-31,S034,OTT-DC2,52,0,9,7
2025-06-01,S034,OTT-DC2,47,0,5,4
2025-06-02,S034,OTT-DC2,43,0,4,2
2025-06-03,S034,OTT-DC2,36,0,7,7
2025-06-04,S034,OTT-DC2,29,0,7,6
2025-06-05,S034,OTT-DC2,23,0,6,5
2025-06-06,S034,OTT-DC2,17,0,6,6
2025-06-07,S034,OTT-DC2,141,135,11,9
